MacroPlot Name,Date,Index,Status,SizeCl,AgeCl,Cover,Height,Comment,UV1,UV2,UV3,MinCovLevel,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species Symbol,Visited,
PIPO 13,5/12/1999 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 13,5/12/1999 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 13,5/12/1999 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAXX,,
PIPO 13,5/12/1999 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPXX,,
PIPO 13,5/12/1999 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ESVI,,
PIPO 13,5/12/1999 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SEXX,,
PIPO 13,5/12/1999 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,OPXX,,
PIPO 13,5/12/1999 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DRXX,,
PIPO 13,5/12/1999 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GUSA,,
PIPO 13,5/12/1999 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHLO,,
PIPO 13,5/25/2000 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 13,5/25/2000 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 13,5/25/2000 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPPA,,
PIPO 13,5/25/2000 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 13,5/25/2000 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,MARE,,
PIPO 13,5/25/2000 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 13,5/25/2000 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BRTE,,
PIPO 13,5/25/2000 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BXXX,,
PIPO 13,5/25/2000 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIPO 13,5/25/2000 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SEXX,,
PIPO 13,5/25/2000 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUAR,,
PIPO 13,5/25/2000 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 13,5/23/2003 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 13,5/23/2003 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPPA,,
PIPO 13,5/23/2003 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOFO,,
PIPO 13,5/23/2003 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LIIN,,
PIPO 13,5/23/2003 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 13,5/23/2003 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TAOF,,
PIPO 13,5/23/2003 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CRSE,,
PIPO 13,5/23/2003 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARCA,,
PIPO 13,5/23/2003 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,MIGR,,
PIPO 13,5/23/2003 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 13,5/23/2003 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SCSA,,
PIPO 13,5/23/2003 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYRI,,
PIPO 13,5/23/2003 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SISC,,
PIPO 13,5/23/2003 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIPO 13,5/23/2003 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERCI,,
PIPO 13,5/23/2003 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEXX,,
PIPO 13,5/23/2003 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PAMU,,
PIPO 13,5/23/2003 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,IPXX,,
PIPO 13,5/23/2003 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHLO,,
PIPO 13,5/23/2003 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DENU,,
PIPO 13,5/11/2006 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 13,5/11/2006 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 13,5/11/2006 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOFO,,
PIPO 13,5/11/2006 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TAOF,,
PIPO 13,5/11/2006 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 13,5/11/2006 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 13,5/11/2006 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 13,5/11/2006 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 13,5/11/2006 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX,,
PIPO 13,5/11/2006 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIPO 13,5/11/2006 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPXX,,
PIPO 13,5/11/2006 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PAMU,,
PIPO 13,5/11/2006 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,OPXX,,
PIPO 13,5/11/2006 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 13,5/11/2006 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHLO,,
PIPO 13,6/6/2007 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 13,6/6/2007 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SOXX,,
PIPO 13,6/6/2007 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOFO,,
PIPO 13,6/6/2007 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ARNO,,
PIPO 13,6/6/2007 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TAOF,,
PIPO 13,6/6/2007 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 13,6/6/2007 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,OEXX,,
PIPO 13,6/6/2007 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,MARE,,
PIPO 13,6/6/2007 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CINE,,
PIPO 13,6/6/2007 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 13,6/6/2007 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 13,6/6/2007 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 13,6/6/2007 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPXX,,
PIPO 13,6/6/2007 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIPO 13,6/6/2007 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GEXX,,
PIPO 13,6/6/2007 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,RHTR,,
PIPO 13,6/6/2007 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DENU,,
PIPO 13,5/26/2010 1:09:30 PM,,,,,,,,,,,,,,,,,,,,True,
PIPO 13,5/26/2010 1:09:30 PM,-2147483648,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483647,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483646,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483645,L,,,,,,,,,,,,,,,,,PEPA,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483644,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483643,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483642,L,,,,,,,,,,,,,,,,,SCLI,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483641,L,,,,,,,,,,,,,,,,,MARE,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483640,L,,,,,,,,,,,,,,,,,TAOF,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483639,L,,,,,,,,,,,,,,,,,POFE,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483638,L,,,,,,,,,,,,,,,,,OECA,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483637,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483636,L,,,,,,,,,,,,,,,,,FRAL,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483635,L,,,,,,,,,,,,,,,,,DENU,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483634,L,,,,,,,,,,,,,,,,,MIGR,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483633,L,,,,,,,,,,,,,,,,,FXXX,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483632,L,,,,,,,,,,,,,,,,,GERI,,
PIPO 13,5/26/2010 1:09:30 PM,-2147483631,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 13,5/18/2015 8:53:27 AM,,,,,,,,,,,,,ALI; KOEHLER,KOEHLER,,,,,,True,
PIPO 13,5/18/2015 8:53:27 AM,-2147483648,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483647,L,,,,,,,,,,,,,,,,,THFE,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483646,L,,,,,,,,,,,,,,,,,OPXX,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483645,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483644,L,,,,,,,,,,,,,,,,,ESVI,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483643,L,,,,,,,,,,,,,,,,,HYFI,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483642,L,,,,,,,,,,,,,,,,,ERRA,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483641,L,,,,,,,,,,,,,,,,,PEPU,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483640,L,,,,,,,,,,,,,,,,,ASXX,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483639,L,,,,,,,,,,,,,,,,,MEAR,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483638,L,,,,,,,,,,,,,,,,,PELI,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483637,L,,,,,,,,,,,,,,,,,ASXX-A,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483636,L,,,,,,,,,,,,,,,,,SPXX,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483635,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483634,L,,,,,,,,,,,,,,,,,TAOF,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483633,L,,,,,,,,,,,,,,,,,THFE,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483632,L,,,,,,,,,,,,,,,,,LOFO,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483631,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483630,L,,,,,,,,,,,,,,,,,ASXX-B,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483629,L,,,,,,,,,,,,,,,,,TRDU,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483628,L,,,,,,,,,,,,,,,,,LILE,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483627,L,,,,,,,,,,,,,,,,,LIMU,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483626,L,,,,,SAMPLE ,,,,,,,,,,,,FXXX,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483625,L,,,,,,,,,,,,,,,,,GECA,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483624,L,,,,,CREPIS,,,,,,,,,,,,CRXX,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483623,L,,,,,,,,,,,,,,,,,AXXX,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483622,L,,,,,SAMPLE,,,,,,,,,,,,SXXX,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483621,L,,,,,,,,,,,,,,,,,PEBA,,
PIPO 13,5/18/2015 8:53:27 AM,-2147483620,L,,,,,,,,,,,,,,,,,AXXX-A,,
PIPO 06,10/14/1992 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 06,10/14/1992 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERUM,,
PIPO 06,10/14/1992 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 06,10/14/1992 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GIXX,,
PIPO 06,10/14/1992 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CINE,,
PIPO 06,10/14/1992 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANXX,,
PIPO 06,10/14/1992 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,RIXX,,
PIPO 06,5/5/1994 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 06,5/5/1994 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 06,5/5/1994 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 06,5/5/1994 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,COPA,,
PIPO 06,5/5/1994 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 06,5/5/1994 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 06,5/5/1994 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 06,5/5/1994 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THFE,,
PIPO 06,5/5/1994 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 06,5/5/1994 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIPO 06,4/28/1995 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 06,6/17/1998 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 06,6/17/1998 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 06,6/17/1998 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 06,6/17/1998 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BRTE,,
PIPO 06,6/17/1998 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TEAC,,
PIPO 06,6/17/1998 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 06,6/17/1998 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERCO,,
PIPO 06,6/17/1998 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DENU,,
PIPO 06,5/23/2001 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 06,5/23/2001 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CAXX3,,
PIPO 06,5/23/2001 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 06,5/23/2001 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 06,5/23/2001 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TRXX,,
PIPO 06,5/23/2001 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX3,,
PIPO 06,5/23/2001 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 06,5/23/2001 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 06,5/23/2001 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CETE,,
PIPO 06,5/23/2001 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,BXXX,,
PIPO 06,5/23/2001 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TEAC,,
PIPO 06,5/23/2001 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX-A,,
PIPO 06,5/23/2001 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ANPA,,
PIPO 06,5/23/2001 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,FXXX2,,
PIPO 06,5/23/2001 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,THMO,,
PIPO 06,5/23/2001 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOUT,,
PIPO 06,5/23/2001 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,EUXX,,
PIPO 06,5/23/2001 12:00:00 AM,20,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AGXX,,
PIPO 06,5/23/2001 12:00:00 AM,21,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 06,5/23/2001 12:00:00 AM,22,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIPO 06,4/29/2002 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 06,4/29/2002 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 06,4/29/2002 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 06,4/29/2002 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERRA,,
PIPO 06,4/29/2002 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHXX2,,
PIPO 06,4/29/2002 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 06,4/29/2002 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 06,4/29/2002 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,IPAG,,
PIPO 06,4/29/2002 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LUXX,,
PIPO 06,4/29/2002 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PELI,,
PIPO 06,4/29/2002 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 06,4/29/2002 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHLO,,
PIPO 06,6/16/2005 12:00:00 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 06,6/16/2005 12:00:00 AM,1,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CIXX,,
PIPO 06,6/16/2005 12:00:00 AM,2,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,AGGL,,
PIPO 06,6/16/2005 12:00:00 AM,3,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HYFI,,
PIPO 06,6/16/2005 12:00:00 AM,4,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,GXXX,,
PIPO 06,6/16/2005 12:00:00 AM,5,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DEXX,,
PIPO 06,6/16/2005 12:00:00 AM,6,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,LOWR,,
PIPO 06,6/16/2005 12:00:00 AM,7,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TOEX,,
PIPO 06,6/16/2005 12:00:00 AM,8,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PEPA,,
PIPO 06,6/16/2005 12:00:00 AM,9,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CETE,,
PIPO 06,6/16/2005 12:00:00 AM,10,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,HECO,,
PIPO 06,6/16/2005 12:00:00 AM,11,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CANU,,
PIPO 06,6/16/2005 12:00:00 AM,12,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,SPXX,,
PIPO 06,6/16/2005 12:00:00 AM,13,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,TRDU,,
PIPO 06,6/16/2005 12:00:00 AM,14,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,CHFE,,
PIPO 06,6/16/2005 12:00:00 AM,15,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,OPXX,,
PIPO 06,6/16/2005 12:00:00 AM,16,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERCO,,
PIPO 06,6/16/2005 12:00:00 AM,17,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ASXX,,
PIPO 06,6/16/2005 12:00:00 AM,18,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,PHLO,,
PIPO 06,6/16/2005 12:00:00 AM,19,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,DENU,,
PIPO 06,6/16/2005 12:00:00 AM,20,L,,,,,From FMH TRANOBS 1064,,, tranq4_ALL,,,,,,,,,ERXX2,,
PIPO 06,5/25/2010 9:43:33 AM,,,,,,,,,,,,,,,,,,,,True,
PIPO 06,5/25/2010 9:43:33 AM,-2147483648,L,,,,,,,,,,,,,,,,,BRTE,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483647,L,,,,,,,,,,,,,,,,,ELEL,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483646,L,,,,,,,,,,,,,,,,,TOEX,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483645,L,,,,,,,,,,,,,,,,,LUXX,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483644,L,,,,,,,,,,,,,,,,,PHLO,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483643,L,,,,,,,,,,,,,,,,,PEPU,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483642,L,,,,,,,,,,,,,,,,,ERXX,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483641,L,,,,,,,,,,,,,,,,,LIMU,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483640,L,,,,,,,,,,,,,,,,,CIXX,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483639,L,,,,,,,,,,,,,,,,,AGGL,,
PIPO 06,5/25/2010 9:43:33 AM,-2147483638,L,,,,,,,,,,,,,,,,,DENU,,
